,TIC ID,SMass,SRad,Tmag,planetno,Epoc,Per,Depth,Dur,SRadEst,Astro ID,CentroidDistanceArcSec
157,21125356,1.47,2.42066,10.3095,2,1717.9389212771364,88.51631679734041,954.0826339248396,0.6478109323681457,,2112535602.0,
158,21133246,1.383,1.82733,8.32758,1,1818.354385043116,1.0810243970145117,393.04381625189984,0.1789656127744602,,2113324601.0,20.465383599798695
159,21133246,1.383,1.82733,8.32758,3,1817.96089906134,1.0807529627472368,426.3369680449216,0.2429038375928857,,2113324603.0,19.375909548602888
160,21143157,,,9.9328,1,1817.3591541851952,0.4940706171087166,6735.696346429892,0.1774548932482131,,2114315701.0,42.64419218095985
161,21143196,1.165,1.63502,10.3563,1,1818.3510652618388,0.9881382364854048,12588.28367670028,0.1548632056690229,,2114319601.0,4.785753667979206
162,21143196,1.165,1.63502,10.3563,2,1817.8890764043729,0.988114957129365,13622.798987364076,0.1998807158164972,,2114319602.0,4.312913587657421
163,21189379,1.93,2.84582,9.2709,2,1689.117924568931,7.590504441809925,13782.926076911186,0.1822589870145348,,2118937902.0,7.057795907831354
164,21240988,1.037,1.14708,10.0361,1,1828.659733273753,12.683358005259716,39062.46224744488,0.1403738983142855,,2124098801.0,42.64783686791924
165,21315467,,8.89324,8.11197,1,1817.5593238005083,0.7104089396133944,291.6921977469534,0.1599442484599002,,2131546701.0,16.34143659347946
166,21315578,1.286,2.87087,10.1988,3,1821.0409752818969,8.618083372532173,733.182390923529,0.2770174488948592,,2131557803.0,14.826690634277707
167,21321966,1.146,1.06608,10.4282,3,1818.2657150343769,2.574270626908545,828.2366789734375,0.2875662132753621,,2132196603.0,33.54373412692196
168,21451667,1.113,3.70236,9.89844,1,1818.368983406841,2.9712998782580144,1130.2381544463028,0.1772587770007147,,2145166701.0,48.46878337132393
169,26398574,,5.15002,9.37756,1,1792.0774959495448,0.5613897731140439,3238.22769632076,0.5604283320117927,,2639857401.0,22.212562081241163
170,26433869,,7.82555,8.4107,1,1791.9181309466544,1.0357120424860853,683.1480976129322,0.0875287252184276,,2643386901.0,41.92219798911234
171,26435864,,5.21488,9.384,1,1799.0053096800912,10.227927821987114,852.3420924763785,0.5166070598438153,,2643586401.0,18.493910577391706
172,26500322,2.21,2.71504,9.0779,2,1792.7782974016864,1.265580967404783,988.5000548446388,0.3103663320872267,,2650032202.0,12.829451325847762
173,26533207,2.24,3.3976,5.1072,1,1793.510230289263,1.7653411704797974,7847.574881421311,0.2000833337957719,,2653320701.0,49.26326927981109
174,26653137,2.17,2.9054,9.7545,3,1791.98217913808,1.5141917322264389,596.8195992012985,0.4804618005122989,,2665313703.0,
175,27099424,1.079,0.990217,9.3207,2,1820.8897384063944,4.127477481988314,205.9711276185917,0.6044159086803587,,2709942402.0,22.04554622363081
176,27197827,,12.2006,9.7887,1,1817.5200945312367,0.5181942346860495,606.5997101713278,0.0730348005919935,,2719782701.0,22.284943544268213
177,27200851,2.118,2.52072,9.44724,1,1817.67922250099,1.1277448066218672,4506.307264358098,0.2705229503039883,,2720085101.0,77.96331565548721
178,27207052,1.605,2.17654,10.2891,3,1817.5837101367736,0.893419303919142,1143.290609532888,0.2433489511930754,,2720705203.0,
179,27245812,,5.3503,9.7572,1,1817.4158925386048,0.4999685194785357,582.459111153255,0.0623054768452183,,2724581201.0,12.149003441958147
180,27346418,1.906,1.57658,10.4762,1,1817.957067832229,1.1505442564632316,852.6723343299993,0.174013005404672,,2734641801.0,213.44885762906236
